Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,TransbyCustomers,Department,SubDpto,Category
9/12/2024,3800330006,EL SERRANITO,EL SERRANITO JAMON COCINAR 9 oz,$3.59,$2.52,29.81%,9,9,6,MEAT,SALADOS POR UPC,JAMON DE COCINAR
9/14/2024,66507201132,PANAMEI,PANAMEI CAMARONES COCIDOS 41 50 12 oz,$6.99,$4.50,35.62%,9,7,1,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/15/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,9,6,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/15/2024,70893801184,ECONO,ECONO FILETE DE ABADEJO 7 oz,$2.99,$0.94,68.62%,9,8,6,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
9/11/2024,70893801325,ECONO,ECONO IMITATION CRAB MEAT FLAKES 16 oz,$2.50,$1.55,38.08%,9,5,4,MEAT,MARISCOS POR UPC,CRAB MEAT
9/15/2024,70893801457,ECONO,ECONO FILETE SWAI BASA CONG 12 oz,$3.99,$1.71,57.11%,9,7,6,MEAT,MARISCOS POR UPC,FILETE BASA CONG
9/16/2024,70893801508,ECONO,ECONO FILETE DE ABADEJO 3 lb,$12.99,$6.43,50.48%,9,9,7,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
9/16/2024,81448902605,LISBOA,LISBOA SALMON SIN PIEL 2 lb,$16.99,$12.28,27.74%,9,8,6,MEAT,MARISCOS POR UPC,SALMON
9/17/2024,83104100589,NUMEAT,NUMEAT HAM STEAK 8 oz,$2.50,$1.75,30.00%,9,5,3,MEAT,SALADOS POR UPC,HAM STEAK
9/14/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,8,4,4,MEAT,POLLO POR UPC,MOLIDA DE POLLO
9/14/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,8,7,5,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
9/17/2024,2781500071,ARMOUR,ARMOUR ITALIAN MEATBALLS 14 oz,$4.99,$3.35,32.87%,8,6,2,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/12/2024,3133240827,ITALIAN VILLAGE,ITALIAN VILLAGE MEATBALLS ITALIAN STYLE 20 oz,$4.69,$3.25,30.70%,8,6,1,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/17/2024,3469512364,JOHN SOULES,JOHN SOULES CHICKEN BREAST STRIPS 16 oz,$8.69,$5.89,32.18%,8,8,5,MEAT,POLLO POR UPC,FILETE DE POLLO
9/17/2024,3800330006,EL SERRANITO,EL SERRANITO JAMON COCINAR 9 oz,$3.59,$2.52,29.81%,8,7,2,MEAT,SALADOS POR UPC,JAMON DE COCINAR
9/16/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,8,6,3,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
9/12/2024,66507201132,PANAMEI,PANAMEI CAMARONES COCIDOS 41 50 12 oz,$6.99,$4.50,35.62%,8,7,4,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/17/2024,66507201132,PANAMEI,PANAMEI CAMARONES COCIDOS 41 50 12 oz,$6.99,$4.50,35.62%,8,5,4,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/16/2024,66507201133,PANAMEI,PANAMEI CAMARONES COCIDOS 51 60 12 oz,$5.79,$4.00,30.92%,8,5,4,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/16/2024,66507201151,PANAMEI,PANAMEI SEAFOOD MIX 1 lb,$4.89,$3.25,33.54%,8,3,1,MEAT,MARISCOS POR UPC,MARISCADA
9/16/2024,70893800903,ECONO,ECONO CAMARONES COCIDOS 51 60 12 oz,$5.99,$2.86,52.32%,8,7,3,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/15/2024,70893801325,ECONO,ECONO IMITATION CRAB MEAT FLAKES 16 oz,$2.50,$1.55,38.08%,8,2,2,MEAT,MARISCOS POR UPC,CRAB MEAT
9/13/2024,70893802440,ECONO,ECONO CHICHARRONES DE POLLO 8 lbs,$16.99,$11.34,33.28%,8,7,4,MEAT,POLLO POR UPC,PECHUGA DE POLLO
9/11/2024,70893802442,ECONO,ECONO CHICHARRON C H CONG 8 lb,$16.99,$11.34,33.28%,8,7,3,MEAT,POLLO POR UPC,PECHUGA DE POLLO
9/16/2024,70893802442,ECONO,ECONO CHICHARRON C H CONG 8 lb,$16.99,$11.34,33.28%,8,7,4,MEAT,POLLO POR UPC,PECHUGA DE POLLO
9/15/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.12%,8,6,3,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/14/2024,81448902605,LISBOA,LISBOA SALMON SIN PIEL 2 lb,$16.99,$12.28,27.74%,8,7,4,MEAT,MARISCOS POR UPC,SALMON
9/11/2024,89767900216,ARIZTIA,ARIZTIA ALITAS DE POLLO 10 lb,$29.99,$19.70,34.31%,8,6,3,MEAT,POLLO POR UPC,ALITAS DE POLLO
9/16/2024,348500245,POLLO,POLLO MUSLOS CON CADERAS CONG 10 lb,$9.99,$7.24,27.55%,7,5,5,MEAT,POLLO POR UPC,MUSLO CADERA CONG
9/11/2024,2370016222,TYSON,TYSON CHICKEN BREAST TENDERLOIN 2.5 lb,$14.99,$10.00,33.29%,7,6,3,MEAT,POLLO POR UPC,FILETE DE POLLO
9/14/2024,2781500071,ARMOUR,ARMOUR ITALIAN MEATBALLS 14 oz,$4.99,$3.35,32.87%,7,7,7,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/13/2024,2781500073,ARMOUR,ARMOUR BEEF MEATBALLS 11 oz,$4.99,$3.35,32.87%,7,7,5,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/17/2024,3133240827,ITALIAN VILLAGE,ITALIAN VILLAGE MEATBALLS ITALIAN STYLE 20 oz,$4.69,$3.25,30.70%,7,6,2,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/17/2024,3469512362,JOHN SOULES,JOHN SOULES CHICKEN BREAST FAJITAS 16 oz,$8.69,$5.89,32.18%,7,5,5,MEAT,POLLO POR UPC,FILETE DE POLLO
9/13/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,7,6,3,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
9/15/2024,66507200862,PANAMEI,PANAMEI FILETE DE ABADEJO 16 oz,$5.49,$3.50,36.25%,7,6,4,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
9/12/2024,66507253005,PANAMEI,PANAMEI SALMON ROSADO 1 lb,$7.09,$4.75,33.00%,7,5,4,MEAT,MARISCOS POR UPC,SALMON
9/17/2024,70893800903,ECONO,ECONO CAMARONES COCIDOS 51 60 12 oz,$5.99,$2.86,52.32%,7,4,4,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/14/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,7,4,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/16/2024,70893801118,ECONO,ECONO CAMARONES CRUDOS 8 12 12 oz,$7.99,$4.49,43.84%,7,6,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/11/2024,70893802280,ECONO,ECONO MUSLO Y CADERA POLLO CONG PR 5 lb,$8.99,$5.75,36.04%,7,5,3,MEAT,POLLO POR UPC,MUSLO CADERA CONG
9/13/2024,70893802324,ECONO,ECONO FILETE DE MERO CONG VIETNAM 12 oz,$9.99,$6.25,37.41%,7,7,4,MEAT,MARISCOS POR UPC,MERLUZA CONG
9/17/2024,70893802442,ECONO,ECONO CHICHARRON C H CONG 8 lb,$16.99,$11.34,33.28%,7,5,4,MEAT,POLLO POR UPC,PECHUGA DE POLLO
9/17/2024,81448902605,LISBOA,LISBOA SALMON SIN PIEL 2 lb,$16.99,$12.28,27.74%,7,7,5,MEAT,MARISCOS POR UPC,SALMON
9/13/2024,83104100518,NUMEAT,NUMEAT JAMON COCINAR SIN HUESO 9 oz,$2.50,$1.75,30.00%,7,6,5,MEAT,SALADOS POR UPC,JAMON DE COCINAR
9/17/2024,83104100518,NUMEAT,NUMEAT JAMON COCINAR SIN HUESO 9 oz,$2.50,$1.75,30.00%,7,5,3,MEAT,SALADOS POR UPC,JAMON DE COCINAR
9/12/2024,83104100589,NUMEAT,NUMEAT HAM STEAK 8 oz,$2.50,$1.75,30.00%,7,6,5,MEAT,SALADOS POR UPC,HAM STEAK
9/12/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,6,4,2,MEAT,POLLO POR UPC,MOLIDA DE POLLO
9/13/2024,1394100686,,SPRINGER HIGADO DE POLLO 20 oz,$2.79,$1.74,37.71%,6,3,2,MEAT,POLLO POR UPC,HIGADO DE POLLO POR UPC
9/11/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,6,6,2,MEAT,POLLO POR UPC,CADERAS DE POLLO
9/14/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,6,6,2,MEAT,POLLO POR UPC,CADERAS DE POLLO
9/16/2024,2370047259,TYSON,TYSON BONELESS SKINLESS CHICKEN THIGHS 2.5 lb,$11.99,$7.50,37.45%,6,6,3,MEAT,POLLO POR UPC,CADERAS DE POLLO
9/13/2024,2781500070,ARMOUR,ARMOUR ORIGINAL MEATBALLS 14 oz,$4.99,$3.35,32.87%,6,6,5,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/16/2024,2781500070,ARMOUR,ARMOUR ORIGINAL MEATBALLS 14 oz,$4.99,$3.35,32.87%,6,6,5,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/16/2024,2781500071,ARMOUR,ARMOUR ITALIAN MEATBALLS 14 oz,$4.99,$3.35,32.87%,6,6,3,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/15/2024,2781500073,ARMOUR,ARMOUR BEEF MEATBALLS 11 oz,$4.99,$3.35,32.87%,6,5,2,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/17/2024,2781500073,ARMOUR,ARMOUR BEEF MEATBALLS 11 oz,$4.99,$3.35,32.87%,6,5,4,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/14/2024,3080208149,MOUNTAIRE,MOUNTAIRE CHICKEN DRUMSTIKS 4.4 lb,$4.29,$2.77,35.39%,6,4,2,MEAT,POLLO POR UPC,MUSLOS DE POLLO
9/16/2024,3133240826,ITALIAN VILLAGE,ITALIAN VILLAGE MEATBALLS HOMESTYLE 20 oz,$4.69,$3.25,30.70%,6,4,3,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/11/2024,3469512362,JOHN SOULES,JOHN SOULES CHICKEN BREAST FAJITAS 16 oz,$8.69,$5.89,32.18%,6,6,5,MEAT,POLLO POR UPC,FILETE DE POLLO
9/16/2024,3469512362,JOHN SOULES,JOHN SOULES CHICKEN BREAST FAJITAS 16 oz,$8.69,$5.89,32.18%,6,5,5,MEAT,POLLO POR UPC,FILETE DE POLLO
9/13/2024,3469512364,JOHN SOULES,JOHN SOULES CHICKEN BREAST STRIPS 16 oz,$8.69,$5.89,32.18%,6,5,2,MEAT,POLLO POR UPC,FILETE DE POLLO
9/14/2024,3469512392,JOHN SOULES,JOHN SOULES CHICKEN STRIP ROTISSER 16 oz,$8.69,$5.89,32.18%,6,5,5,MEAT,POLLO POR UPC,FILETE DE POLLO
9/11/2024,66507200714,PANAMEI,PANAMEI SQUID OCTOPUS 1 lb,$6.99,$4.50,35.62%,6,2,2,MEAT,MARISCOS POR UPC,CALAMARES CONG
9/17/2024,70893801055,ECONO,ECONO TENTACULOS DE CALAMAR 1 lb,$5.69,$3.49,38.75%,6,1,1,MEAT,MARISCOS POR UPC,CALAMARES CONG
9/15/2024,70893801508,ECONO,ECONO FILETE DE ABADEJO 3 lb,$12.99,$6.43,50.48%,6,6,3,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
9/17/2024,70893801508,ECONO,ECONO FILETE DE ABADEJO 3 lb,$12.99,$6.43,50.48%,6,6,4,MEAT,SALADOS POR UPC,FILETE DE ABADEJO
9/12/2024,70893801996,ECONO,ECONO CAMARONES COCIDO 13-15 12 oz,$8.99,$5.06,43.69%,6,6,5,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/11/2024,70893802278,ECONO,ECONO BONELESS SKINLESS CHICKEN CHUNKS 2.5 lb,$6.99,$4.87,30.37%,6,5,4,MEAT,POLLO POR UPC,PRODUCTO DE SHOPPER MEAT
9/14/2024,70893802278,ECONO,ECONO BONELESS SKINLESS CHICKEN CHUNKS 2.5 lb,$6.99,$4.87,30.37%,6,5,5,MEAT,POLLO POR UPC,PRODUCTO DE SHOPPER MEAT
9/16/2024,70893802278,ECONO,ECONO BONELESS SKINLESS CHICKEN CHUNKS 2.5 lb,$6.99,$4.87,30.37%,6,5,2,MEAT,POLLO POR UPC,PRODUCTO DE SHOPPER MEAT
9/16/2024,70893802280,ECONO,ECONO MUSLO Y CADERA POLLO CONG PR 5 lb,$8.99,$5.75,36.04%,6,5,3,MEAT,POLLO POR UPC,MUSLO CADERA CONG
9/17/2024,70893802280,ECONO,ECONO MUSLO Y CADERA POLLO CONG PR 5 lb,$8.99,$5.75,36.04%,6,4,1,MEAT,POLLO POR UPC,MUSLO CADERA CONG
9/12/2024,70893802440,ECONO,ECONO CHICHARRONES DE POLLO 8 lbs,$16.99,$11.34,33.28%,6,6,4,MEAT,POLLO POR UPC,PECHUGA DE POLLO
9/14/2024,70893802440,ECONO,ECONO CHICHARRONES DE POLLO 8 lbs,$16.99,$11.34,33.28%,6,6,4,MEAT,POLLO POR UPC,PECHUGA DE POLLO
9/16/2024,70893802440,ECONO,ECONO CHICHARRONES DE POLLO 8 lbs,$16.99,$11.34,33.28%,6,6,4,MEAT,POLLO POR UPC,PECHUGA DE POLLO
9/12/2024,70893802442,ECONO,ECONO CHICHARRON C H CONG 8 lb,$16.99,$11.34,33.28%,6,6,3,MEAT,POLLO POR UPC,PECHUGA DE POLLO
9/11/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.12%,6,5,4,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/12/2024,81448902605,LISBOA,LISBOA SALMON SIN PIEL 2 lb,$16.99,$12.28,27.74%,6,6,4,MEAT,MARISCOS POR UPC,SALMON
9/14/2024,83104100589,NUMEAT,NUMEAT HAM STEAK 8 oz,$2.50,$1.75,30.00%,6,6,5,MEAT,SALADOS POR UPC,HAM STEAK
9/16/2024,83104100589,NUMEAT,NUMEAT HAM STEAK 8 oz,$2.50,$1.75,30.00%,6,6,5,MEAT,SALADOS POR UPC,HAM STEAK
9/12/2024,85000650994,VICTORIA,VICTORIA FRESH BLUE CRAB MEAT 1 lb,$7.99,$4.03,49.53%,6,1,1,MEAT,MARISCOS POR UPC,CRAB MEAT
9/13/2024,88233802034,LISBOA,LISBOA SALMON SIN PIEL 1 lb,$9.99,$7.03,29.65%,6,4,3,MEAT,MARISCOS POR UPC,SALMON
9/15/2024,89767900219,ARIZTIA,ARIZTIA DRUMMETTES DE POLLO 2.2 lb,$6.99,$4.59,34.38%,6,5,5,MEAT,POLLO POR UPC,ALITAS DE POLLO
9/14/2024,8436017437485,VIMA FOODS,VIMA FOODS CAMARON CRUDO 21/25 12 oz,$5.29,$3.66,30.82%,6,4,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/12/2024,2066110004,DELCA,DELCA FILETE DE ABADEJO 5 lb,$24.99,$18.75,24.97%,5,5,3,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/12/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,5,5,4,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
9/14/2024,2321904476,HOUSE OF RAEFORD,HOUSE OF RAEFORD DRUMSTICKS 5 lb,$5.99,$5.37,10.43%,5,5,5,MEAT,POLLO POR UPC,MUSLO CADERA CONG
9/16/2024,2321904476,HOUSE OF RAEFORD,HOUSE OF RAEFORD DRUMSTICKS 5 lb,$5.99,$5.37,10.43%,5,3,2,MEAT,POLLO POR UPC,MUSLO CADERA CONG
9/14/2024,2370016224,TYSON,TYSON CHICKEN DRUMSTIC 2.5 lb,$7.99,$4.83,39.51%,5,3,1,MEAT,POLLO POR UPC,MUSLOS DE POLLO
9/13/2024,3133240827,ITALIAN VILLAGE,ITALIAN VILLAGE MEATBALLS ITALIAN STYLE 20 oz,$4.69,$3.25,30.70%,5,5,5,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/16/2024,3469512360,JOHN SOULES,JOHN SOULES FRANKS FAJITAS 12 oz,$11.59,$8.39,27.60%,5,5,4,MEAT,POLLO POR UPC,FILETE DE POLLO
9/11/2024,3469512364,JOHN SOULES,JOHN SOULES CHICKEN BREAST STRIPS 16 oz,$8.69,$5.89,32.18%,5,5,3,MEAT,POLLO POR UPC,FILETE DE POLLO
9/11/2024,3469512392,JOHN SOULES,JOHN SOULES CHICKEN STRIP ROTISSER 16 oz,$8.69,$5.89,32.18%,5,5,5,MEAT,POLLO POR UPC,FILETE DE POLLO
9/12/2024,3469512392,JOHN SOULES,JOHN SOULES CHICKEN STRIP ROTISSER 16 oz,$8.69,$5.89,32.18%,5,5,5,MEAT,POLLO POR UPC,FILETE DE POLLO
9/16/2024,3469512392,JOHN SOULES,JOHN SOULES CHICKEN STRIP ROTISSER 16 oz,$8.69,$5.89,32.18%,5,5,3,MEAT,POLLO POR UPC,FILETE DE POLLO
9/13/2024,3800300400,EL SERRANITO,EL SERRANITO MASITAS DE JAMON COCINAR 16 oz,$5.89,$3.84,34.80%,5,4,3,MEAT,SALADOS POR UPC,JAMON DE COCINAR
9/12/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,5,5,3,MEAT,MARISCOS POR UPC,SALMON
9/13/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,5,4,2,MEAT,MARISCOS POR UPC,SALMON
9/12/2024,7708340675,ITALIAN VILLAGE,ITALIAN VILLAGE HOMESTYLE MEATBALLS 64 oz,$12.99,$9.07,30.17%,5,5,3,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/11/2024,66507264314,ECONO,ECONO CAMARONES CRUDOS 26 30 3 lb,$16.99,$9.80,42.29%,5,3,3,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/16/2024,66507264314,ECONO,ECONO CAMARONES CRUDOS 26 30 3 lb,$16.99,$9.80,42.29%,5,2,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/14/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,5,4,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/16/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,5,4,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/12/2024,70893800961,ECONO,ECONO CAMARONES CRUDOS 16 20 12 oz,$5.99,$3.23,46.10%,5,3,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/15/2024,70893800961,ECONO,ECONO CAMARONES CRUDOS 16 20 12 oz,$5.99,$3.23,46.10%,5,4,4,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/12/2024,70893801384,ECONO,ECONO FILETE TILAPIA CONG CHINA 12 oz,$3.29,$1.95,40.71%,5,4,3,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
9/15/2024,70893802278,ECONO,ECONO BONELESS SKINLESS CHICKEN CHUNKS 2.5 lb,$6.99,$4.87,30.37%,5,5,3,MEAT,POLLO POR UPC,PRODUCTO DE SHOPPER MEAT
9/11/2024,70893802279,ECONO,ECONO ALITAS DE POLLO US CONG 2.5 lb,$8.29,$5.93,28.50%,5,5,3,MEAT,POLLO POR UPC,ALITAS DE POLLO
9/12/2024,88233802034,LISBOA,LISBOA SALMON SIN PIEL 1 lb,$9.99,$7.03,29.65%,5,4,2,MEAT,MARISCOS POR UPC,SALMON
9/17/2024,89767900230,ARIZTIA,ARIZTIA WINGS MIDJOINT CONG 2.2 lb,$9.99,$6.31,36.83%,5,3,3,MEAT,POLLO POR UPC,ALITAS DE POLLO
9/13/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,4,4,4,MEAT,POLLO POR UPC,MOLIDA DE POLLO
9/15/2024,1015313550,RIVER CANE VALLEY,RIVER CANE VALLEY MOLIDA DE POLLO 1 lb,$2.59,$1.79,30.98%,4,2,,MEAT,POLLO POR UPC,MOLIDA DE POLLO
9/14/2024,1394100686,,SPRINGER HIGADO DE POLLO 20 oz,$2.79,$1.74,37.71%,4,2,,MEAT,POLLO POR UPC,HIGADO DE POLLO POR UPC
9/15/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,4,3,2,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
9/17/2024,2370000005,TYSON,TYSON CODORNIZ CONG 24 oz,$7.99,$5.21,34.81%,4,3,1,MEAT,OTRAS AVES UPC,CODORNIZ
9/11/2024,2370001628,TYSON,TYSON GRILLED FAJITA CHICKEN STRIPS 22 oz,$13.99,$8.75,37.46%,4,4,2,MEAT,POLLO POR UPC,FILETE DE POLLO
9/12/2024,2370016222,TYSON,TYSON CHICKEN BREAST TENDERLOIN 2.5 lb,$14.99,$10.00,33.29%,4,4,,MEAT,POLLO POR UPC,FILETE DE POLLO
9/12/2024,2370016225,TYSON,TYSON CHICKEN THIGHS 2.5 lb,$6.99,$4.83,30.85%,4,4,2,MEAT,POLLO POR UPC,CADERAS DE POLLO
9/13/2024,2370016225,TYSON,TYSON CHICKEN THIGHS 2.5 lb,$6.99,$4.83,30.85%,4,4,2,MEAT,POLLO POR UPC,CADERAS DE POLLO
9/14/2024,2781500070,ARMOUR,ARMOUR ORIGINAL MEATBALLS 14 oz,$4.99,$3.35,32.87%,4,4,2,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/15/2024,2781500070,ARMOUR,ARMOUR ORIGINAL MEATBALLS 14 oz,$4.99,$3.35,32.87%,4,3,3,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/11/2024,2781500073,ARMOUR,ARMOUR BEEF MEATBALLS 11 oz,$4.99,$3.35,32.87%,4,4,2,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/12/2024,2781500165,ARMOUR,ARMOUR MEAT BALLS ORIGINAL 4 lb,$17.99,$12.59,30.02%,4,3,1,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/13/2024,3080208149,MOUNTAIRE,MOUNTAIRE CHICKEN DRUMSTIKS 4.4 lb,$4.29,$2.77,35.39%,4,3,2,MEAT,POLLO POR UPC,MUSLOS DE POLLO
9/15/2024,3133240826,ITALIAN VILLAGE,ITALIAN VILLAGE MEATBALLS HOMESTYLE 20 oz,$4.69,$3.25,30.70%,4,4,3,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/16/2024,3133240827,ITALIAN VILLAGE,ITALIAN VILLAGE MEATBALLS ITALIAN STYLE 20 oz,$4.69,$3.25,30.70%,4,4,2,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/14/2024,3469512360,JOHN SOULES,JOHN SOULES FRANKS FAJITAS 12 oz,$11.59,$8.39,27.60%,4,4,4,MEAT,POLLO POR UPC,FILETE DE POLLO
9/14/2024,3469512362,JOHN SOULES,JOHN SOULES CHICKEN BREAST FAJITAS 16 oz,$8.69,$5.89,32.18%,4,4,3,MEAT,POLLO POR UPC,FILETE DE POLLO
9/12/2024,3469512364,JOHN SOULES,JOHN SOULES CHICKEN BREAST STRIPS 16 oz,$8.69,$5.89,32.18%,4,4,2,MEAT,POLLO POR UPC,FILETE DE POLLO
9/16/2024,4440015650,GORTONS,GORTONS FISH STICKS 11.4 oz,$8.19,$5.51,32.75%,4,4,2,MEAT,MARISCOS POR UPC,EMPANADOS DE MARISCOS
9/15/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,4,4,4,MEAT,MARISCOS POR UPC,SALMON
9/17/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,4,4,1,MEAT,MARISCOS POR UPC,SALMON
9/14/2024,7708340675,ITALIAN VILLAGE,ITALIAN VILLAGE HOMESTYLE MEATBALLS 64 oz,$12.99,$9.07,30.17%,4,3,1,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/14/2024,7708340809,ROSINA,ROSINA GF MEATBALLS 22 oz,$11.89,$8.35,29.77%,4,4,2,MEAT,RES POR UPC,ALBONDIGAS DE RES
9/12/2024,66507201073,PANAMEI,PANAMEI FISH FILLETS 2 lb,$5.99,$3.98,33.56%,4,4,2,MEAT,MARISCOS POR UPC,EMPANADOS DE MARISCOS
9/11/2024,66507201132,PANAMEI,PANAMEI CAMARONES COCIDOS 41 50 12 oz,$6.99,$4.50,35.62%,4,4,3,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/13/2024,66507201133,PANAMEI,PANAMEI CAMARONES COCIDOS 51 60 12 oz,$5.79,$4.00,30.92%,4,3,2,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/13/2024,66507253005,PANAMEI,PANAMEI SALMON ROSADO 1 lb,$7.09,$4.75,33.00%,4,3,2,MEAT,MARISCOS POR UPC,SALMON
9/14/2024,66507253005,PANAMEI,PANAMEI SALMON ROSADO 1 lb,$7.09,$4.75,33.00%,4,3,3,MEAT,MARISCOS POR UPC,SALMON
9/17/2024,66507264039,PANAMEI,PANAMEI MAHI MAHI PORTIONS 1 lb,$11.79,$8.00,32.15%,4,3,2,MEAT,MARISCOS POR UPC,MAHI MAHI
9/13/2024,66507264266,PANAMEI,PANAMEI KANIKAMA FISH CAKE 17.6 oz,$7.89,$5.00,36.63%,4,2,1,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/12/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,4,2,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/17/2024,70893800848,ECONO,ECONO CAMARONES CRUDOS 26 30 12 oz,$5.49,$2.45,55.33%,4,4,3,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/13/2024,70893800903,ECONO,ECONO CAMARONES COCIDOS 51 60 12 oz,$5.99,$2.86,52.32%,4,4,1,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/14/2024,70893800903,ECONO,ECONO CAMARONES COCIDOS 51 60 12 oz,$5.99,$2.86,52.32%,4,4,4,MEAT,MARISCOS POR UPC,CAMARONES COCIDOS
9/14/2024,70893801384,ECONO,ECONO FILETE TILAPIA CONG CHINA 12 oz,$3.29,$1.95,40.71%,4,4,1,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
